datetime,year,month,day,hour,season,station,latitude,longitude,source,pm25,pm10,o3,no2,temperature,humidity,wind_speed,wind_dir,pm25_exceed,pm25_level,pm25_roll_3,pm25_roll_6,pm25_roll_12,pm10_roll_3,pm10_roll_6,pm10_roll_12,o3_roll_3,o3_roll_6,o3_roll_12,no2_roll_3,no2_roll_6,no2_roll_12,hour_sin,hour_cos,month_sin,month_cos,source_enc
2025-11-29,2025,11,29,0,2,Tokyo,35.6895,139.69171,japan,19.179166666666667,19.720833333333335,25.083333333333332,49.52916666666667,,,,,0.0,1.0,23.70833333333331,39.61736111111111,37.637499999999996,24.711111111111098,40.422222222222224,38.44756944444445,27.638888888888875,20.35416666666667,17.850694444444446,51.16388888888887,56.081944444444446,57.290625,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-11-30,2025,11,30,0,2,Tokyo,35.6895,139.69171,japan,49.05416666666667,50.5875,10.25,63.95,,,,,1.0,2.0,29.17083333333331,38.57708333333333,40.187152777777776,30.101388888888874,39.54305555555556,41.10173611111111,24.666666666666654,20.02083333333334,17.3125,51.683333333333316,57.02777777777778,58.34479166666666,0.0,1.0,-0.8660254037844386,0.5000000000000001,2
2025-12-01,2025,12,1,0,3,Tokyo,35.6895,139.69171,japan,60.7,61.45416666666667,21.666666666666668,63.26666666666667,,,,,1.0,3.0,42.97777777777775,35.859027777777776,42.632638888888884,43.92083333333332,36.81388888888889,43.55625,18.99999999999999,23.40972222222223,16.86111111111111,58.91527777777776,56.212500000000006,59.35451388888888,0.0,1.0,-0.5000000000000004,0.8660254037844384,2
2025-12-02,2025,12,2,0,3,Tokyo,35.6895,139.69171,japan,41.17916666666667,43.625,13.5,66.73333333333333,,,,,1.0,2.0,50.311111111111096,37.009722222222216,42.62430555555556,51.88888888888888,38.300000000000004,43.63055555555555,15.138888888888877,21.388888888888896,16.98263888888889,64.64999999999999,57.906944444444456,59.490625,0.0,1.0,-0.5000000000000004,0.8660254037844384,2
2025-12-03,2025,12,3,0,3,Tokyo,35.6895,139.69171,japan,40.8125,42.420833333333334,6.291666666666667,63.15833333333333,,,,,1.0,2.0,47.56388888888887,38.36736111111111,42.18888888888889,49.16666666666665,39.63402777777778,43.28333333333333,13.819444444444434,19.24305555555556,16.6875,64.38611111111109,58.03472222222223,58.993055555555564,0.0,1.0,-0.5000000000000004,0.8660254037844384,2
2025-12-04,2025,12,4,0,3,Tokyo,35.6895,139.69171,japan,15.958333333333334,16.791666666666668,34.958333333333336,40.92916666666667,,,,,0.0,1.0,32.64999999999997,37.81388888888889,40.77777777777778,34.27916666666665,39.1,41.89895833333333,18.24999999999999,18.625000000000004,18.34722222222222,56.940277777777766,57.927777777777784,57.89722222222222,0.0,1.0,-0.5000000000000004,0.8660254037844384,2
2025-12-05,2025,12,5,0,3,Tokyo,35.6895,139.69171,japan,34.199999999999996,34.791666666666664,21.291666666666668,53.94166666666666,,,,,0.0,1.0,30.32361111111108,40.317361111111104,39.96736111111111,31.3347222222222,41.611805555555556,41.01701388888889,20.84722222222221,17.99305555555556,19.17361111111111,52.67638888888887,58.66319444444445,57.372569444444444,0.0,1.0,-0.5000000000000004,0.8660254037844384,2
2025-12-06,2025,12,6,0,3,Tokyo,35.6895,139.69171,japan,47.34166666666667,48.35,9.958333333333334,57.3875,,,,,1.0,2.0,32.49999999999997,40.03194444444444,39.30451388888889,33.311111111111096,41.23888888888889,40.390972222222224,22.069444444444432,17.94444444444445,18.98263888888889,50.75277777777776,57.56944444444445,57.298611111111114,0.0,1.0,-0.5000000000000004,0.8660254037844384,2
2025-12-07,2025,12,7,0,3,Tokyo,35.6895,139.69171,japan,54.65,55.29583333333333,11.25,67.54166666666667,,,,,1.0,3.0,45.397222222222204,39.02361111111111,37.441319444444446,46.145833333333314,40.2125,38.513194444444444,14.166666666666655,16.20833333333334,19.809027777777775,59.623611111111096,58.28194444444444,57.24722222222223,0.0,1.0,-0.5000000000000004,0.8660254037844384,2
2025-12-08,2025,12,8,0,3,Tokyo,35.6895,139.69171,japan,44.42916666666667,44.99166666666667,19.5,65.25416666666666,,,,,1.0,2.0,48.80694444444442,39.56527777777777,38.2875,49.54583333333331,40.44027777777777,39.37013888888889,13.569444444444434,17.20833333333334,19.29861111111111,63.394444444444424,58.03541666666667,57.971180555555556,0.0,1.0,-0.5000000000000004,0.8660254037844384,2
